price	cut	color	clarity	depth	table	x	y	z
4918	Ideal	H	SI1	62	57	6.56	6.51	4.05
4918	Premium	G	SI2	62.1	58	6.85	6.8	4.24
4919	Ideal	D	SI1	61.8	57	6.22	6.17	3.83
4919	Very Good	E	VS2	62.1	55	6.14	6.23	3.84
4919	Very Good	G	SI1	61.4	57	6.45	6.42	3.95
4919	Ideal	H	SI1	62.1	57	6.18	6.21	3.85
4919	Premium	I	SI2	62.3	58	6.85	6.8	4.25
4920	Premium	I	VS1	62.4	55	6.57	6.5	4.08
4921	Premium	H	VS2	60.7	61	6.47	6.39	3.9
594	Premium	E	SI2	59.7	58	4.53	4.48	2.69
594	Ideal	G	SI2	60.2	57	4.5	4.47	2.7
595	Ideal	H	VS2	61.6	55	4.34	4.38	2.69
595	Ideal	F	VS1	62.1	57	4.01	4.04	2.5
595	Ideal	F	VS1	61.1	58	4.04	4.08	2.48
595	Ideal	F	VS1	61.8	56	4.07	4.09	2.52
595	Ideal	E	SI1	60.6	56	4.39	4.42	2.67
595	Good	I	VS2	64	56	4.58	4.45	2.89
596	Very Good	H	VVS2	62.4	56	4.35	4.37	2.72
596	Very Good	E	VVS2	63.6	56	4.13	4.17	2.64
596	Very Good	E	VVS2	61.4	60	4.18	4.22	2.58
596	Very Good	I	VVS1	60.9	57	4.45	4.48	2.71
596	Very Good	D	VVS1	60.3	62	4.22	4.24	2.55
596	Ideal	H	VVS2	61.2	56	4.34	4.37	2.66
596	Ideal	G	VS1	61.6	55	4.37	4.4	2.7
596	Ideal	H	SI2	62.2	56	4.71	4.75	2.94
596	Ideal	F	SI1	61.5	55.9	4.53	4.56	2.8
596	Ideal	D	SI1	60.9	56	4.53	4.56	2.76
596	Good	F	VVS2	61.2	62	4.16	4.21	2.56
596	Good	F	VS2	57.9	60	4.65	4.68	2.7
596	Premium	E	SI2	59.9	56	4.79	4.72	2.85
596	Premium	E	SI1	61.8	58	4.47	4.5	2.77
596	Very Good	G	VS2	62.9	55	4.45	4.52	2.82
596	Ideal	E	SI1	62	57	4.46	4.48	2.77
596	Ideal	H	VS1	62.7	57	4.45	4.48	2.8
596	Ideal	E	SI1	62.7	55	4.46	4.47	2.8
4921	Ideal	E	SI2	61.9	56	6.46	6.43	3.99
4922	Very Good	H	VS2	62.6	57	6.15	6.21	3.87
4922	Very Good	E	SI1	62.7	57	6.62	6.65	4.16
4922	Ideal	G	SI1	62	56	6.19	6.22	3.85
4922	Ideal	G	SI1	60.8	58	6.21	6.29	3.8
4924	Ideal	H	VVS2	62	57	6.15	6.2	3.83
4924	Ideal	H	SI1	61.9	57	6.4	6.46	3.98
4925	Very Good	F	VS2	62.7	58	6.21	6.27	3.91
4925	Very Good	E	VS2	60.4	59	6.26	6.3	3.79
4925	Ideal	I	SI1	62.3	57	6.74	6.67	4.18
4925	Fair	F	SI1	62.6	59	6.25	6.3	3.93
4927	Ideal	E	VVS2	61.7	55	5.76	5.78	3.56
4927	Ideal	J	VS2	62.3	57	6.82	6.75	4.23
4928	Good	D	SI1	63.8	53	6.35	6.4	4.07
4928	Good	E	SI1	56.9	61	6.65	6.6	3.77
4928	Ideal	G	SI2	62.3	59	6.44	6.46	4.02
4928	Fair	G	VVS2	65.5	54	6.3	6.22	4.1
4928	Premium	F	SI2	62	59	6.62	6.6	4.1
4928	Premium	D	SI2	59.9	59	6.48	6.44	3.87
4931	Ideal	F	VS2	61.3	56	6.02	6.05	3.7
4932	Very Good	H	SI1	62.8	58	6.37	6.43	4.02
4932	Premium	H	SI1	61.9	58	6.49	6.43	4
4932	Very Good	H	SI1	63.3	57	6.41	6.39	4.05
4933	Premium	E	SI2	61	58	6.93	6.88	4.21
4935	Fair	H	SI1	56.9	58	6.64	6.75	3.81
4936	Good	E	SI1	62.4	59	6.35	6.4	3.98
4936	Good	F	SI1	64.3	58	6.28	6.32	4.05
4936	Ideal	I	SI1	61.4	57	6.72	6.69	4.12
4936	Ideal	G	SI2	58.8	56	7.16	7.06	4.18
4937	Good	H	SI1	63.2	56	6.47	6.51	4.1
4937	Ideal	H	SI1	62.5	56	6.43	6.52	4.05
4937	Ideal	I	SI2	60.7	57	6.98	6.92	4.22
4939	Ideal	F	SI1	60	57	6.45	6.41	3.86
4939	Fair	H	I1	65.7	58	7.07	7.02	4.63
4939	Fair	H	I1	66.6	54	7.05	7.01	4.68
4939	Premium	D	SI2	61	62	6.43	6.39	3.91
4939	Ideal	E	SI2	62.4	57	6.91	6.85	4.29
4939	Ideal	H	VS1	60.8	58	6.27	6.32	3.83
4939	Premium	F	SI1	62.8	59	6.36	6.32	3.98
4939	Premium	F	SI1	59.7	60	6.51	6.48	3.88
4939	Premium	F	SI1	59.3	60	6.61	6.57	3.91
4939	Premium	J	SI1	62.9	59	7.16	7.07	4.48
4939	Very Good	F	SI1	63.4	61	6.35	6.29	4.01
4939	Premium	F	SI1	61.4	62	6.36	6.32	3.89
4939	Good	F	SI1	63.6	58	6.31	6.27	4
4939	Premium	E	SI2	62.3	56	6.54	6.47	4.05
4940	Ideal	I	VS2	62.3	56	6.63	6.73	4.16
4942	Premium	F	SI1	62.2	59	6.45	6.41	4
4942	Premium	I	VS2	60.4	58	6.79	6.73	4.08
4943	Premium	E	SI2	61.3	59	6.58	6.64	4.05
4943	Premium	E	SI2	59.7	58	6.66	6.68	3.98
4943	Ideal	H	SI1	61.2	58	6.42	6.49	3.95
4943	Premium	H	SI1	61.8	60	6.44	6.38	3.96
4944	Premium	H	VVS1	62.5	59	6.19	6.16	3.86
4944	Very Good	H	SI1	63.5	58	6.73	6.63	4.24
4946	Very Good	D	SI2	62.5	55	6.16	6.2	3.86
4946	Ideal	D	SI2	61.4	56	6.42	6.57	3.99
4946	Premium	D	SI2	59.7	58	7.06	6.96	4.19
4948	Good	F	SI1	63.3	58	6.35	6.39	4.03
4948	Good	D	SI1	56.9	62	6.64	6.69	3.79
4948	Very Good	F	SI1	62.5	57	6.35	6.41	3.99
4948	Premium	G	SI1	62.6	55	6.49	6.42	4.04
4948	Premium	H	SI1	62.5	58	6.71	6.67	4.18
4949	Premium	D	SI2	62.4	61	6.51	6.48	4.05
4949	Very Good	G	SI1	63.1	59	6.49	6.45	4.08
4949	Premium	G	SI1	60.5	62	6.69	6.6	4.02
4949	Premium	D	SI2	62.6	61	6.49	6.42	4.04
4949	Premium	H	SI1	61.9	57	6.49	6.4	3.99
4950	Very Good	I	SI2	61	60	6.93	6.98	4.24
4950	Premium	H	VS1	62.4	58	6.43	6.4	4
4950	Ideal	F	SI1	62.7	55	6.37	6.27	3.96
4951	Ideal	F	VVS1	61	56	5.72	5.75	3.5
4951	Ideal	F	VVS1	61.7	56	5.68	5.73	3.52
4953	Very Good	F	SI2	61.5	58	6.63	6.68	4.09
4953	Very Good	H	SI1	61.9	58	6.3	6.37	3.92
4953	Good	I	SI2	63.7	58	6.84	6.79	4.34
4953	Ideal	I	SI1	62.2	56	6.65	6.7	4.15
4953	Premium	E	SI1	61.9	62	6.4	6.34	3.94
4953	Premium	F	SI1	62.1	58	6.61	6.57	4.09
4953	Premium	G	SI2	60.1	61	7.11	7.06	4.26
4954	Ideal	F	SI2	61.6	56	0	6.62	0
4955	Ideal	G	SI2	62.2	55	6.68	6.64	4.14
4955	Ideal	H	SI1	61.1	56	6.63	6.6	4.04
4955	Premium	H	VVS1	60.5	57	6.55	6.48	3.94
4956	Ideal	G	SI1	62	57	6.39	6.32	3.94
4956	Premium	H	SI2	61.6	57	6.81	6.73	4.17
4956	Premium	H	SI2	58.7	60	7.01	6.93	4.09
4956	Premium	I	SI1	61.1	59	6.78	6.73	4.13
4956	Ideal	G	SI1	61.6	55	6.51	6.41	3.98
4956	Ideal	G	SI1	62.4	56	6.41	6.34	3.98
4956	Ideal	G	SI1	62.2	57	6.45	6.38	3.99
4956	Premium	G	SI1	63	59	6.44	6.32	4.02
4957	Very Good	D	SI2	59.2	61	6.82	6.84	4.04
4958	Premium	H	VS2	60	58	6.56	6.5	3.92
4958	Ideal	I	SI1	62	55	6.56	6.6	4.08
4958	Ideal	H	SI1	61.9	56	6.31	6.35	3.92
4958	Premium	H	VS2	61	60	6.5	6.46	3.95
4959	Very Good	I	VS2	62	56	6.57	6.59	4.08
4959	Very Good	H	SI1	60.1	60	6.73	6.77	4.06
4959	Ideal	H	SI1	62	57	6.66	6.73	4.15
4959	Very Good	H	VS2	61	63	6.38	6.41	3.9
4959	Premium	H	VS2	61.3	59	6.44	6.48	3.96
4959	Premium	H	VS2	61.2	59	6.45	6.47	3.95
4959	Good	H	VS2	63.5	61	6.24	6.32	3.99
4959	Premium	H	SI2	62.9	56	6.7	6.59	4.18
4959	Premium	I	SI1	59.6	58	6.86	6.82	4.08
4959	Ideal	J	SI1	63.1	58	6.8	6.74	4.27
4959	Ideal	H	SI2	62	56	6.75	6.68	4.16
4960	Premium	H	SI1	61.9	58	6.63	6.59	4.09
4960	Very Good	J	VS2	62.8	59	6.75	6.82	4.26
4961	Premium	F	VS2	61.7	58	6.22	6.29	3.86
4961	Premium	F	VS2	62.1	59	6.24	6.28	3.89
4961	Very Good	F	SI1	59.4	60	6.47	6.52	3.86
4961	Good	F	SI1	57.9	62	6.55	6.58	3.8
4963	Very Good	J	VS2	62.6	57	6.72	6.8	4.23
4963	Good	I	VS2	63.6	58	6.52	6.57	4.16
4963	Very Good	D	SI2	63.3	58	6.38	6.42	4.05
4964	Very Good	D	SI2	58.8	58	6.62	6.68	3.91
4964	Very Good	D	SI2	62.8	55	6.38	6.46	4.03
4964	Very Good	G	SI1	62.8	57	6.35	6.38	4
4964	Very Good	H	SI2	62.8	59	6.41	6.46	4.04
4964	Ideal	H	VS1	61.8	55	6.21	6.14	3.82
4964	Ideal	H	SI1	62.8	57	6.55	6.51	4.1
4965	Very Good	I	SI2	60.9	59	7.02	7.19	4.33
4965	Ideal	H	SI1	61.8	57	6.57	6.6	4.07
4965	Premium	H	SI1	60	58	6.6	6.54	3.94
4965	Good	G	I1	63.6	58	7.34	7.29	4.65
4965	Ideal	H	SI1	62.6	55	6.44	6.38	4.01
4967	Premium	E	SI2	59.1	60	6.77	6.7	3.98
4967	Very Good	J	SI1	63.4	59	6.89	6.84	4.35
4967	Good	E	SI1	64.2	61	6.41	6.33	4.09
4968	Ideal	F	SI2	61.6	56	6.47	6.5	3.99
4968	Ideal	J	SI1	61.9	57	6.84	6.89	4.25
4968	Premium	J	VS2	61.9	58	6.84	6.79	4.22
4969	Ideal	F	SI1	62.5	56	6.38	6.42	4
4969	Very Good	F	SI1	62.1	57	6.41	6.48	4
4969	Very Good	F	SI1	61.3	59	6.44	6.47	3.96
4969	Very Good	J	SI1	58.8	61	6.94	7	4.1
4969	Ideal	E	SI2	62.2	56	6.58	6.66	4.12
4969	Ideal	E	SI2	61.2	57	6.7	6.74	4.11
4969	Premium	G	SI2	62.6	58	6.72	6.66	4.19
4969	Premium	D	VS2	62	60	6.23	6.19	3.85
4969	Premium	E	VS1	62.8	60	6.11	6.08	3.83
4969	Ideal	G	SI2	61.9	56	6.77	6.73	4.18
4969	Premium	G	SI2	62.5	58	6.72	6.68	4.19
4969	Very Good	H	VS1	63.4	57	6.48	6.45	4.1
4970	Ideal	G	SI1	62.2	56	6.6	6.55	4.09
4971	Ideal	D	SI2	58.9	61	6.56	6.62	3.88
4972	Very Good	E	SI2	62.1	56	6.52	6.59	4.07
4972	Ideal	E	SI2	61.6	57	6.29	6.31	3.88
4972	Premium	D	SI2	60.3	58	6.79	6.71	4.07
4972	Fair	E	VS2	64.8	59	6.34	6.26	4.08
4973	Very Good	H	SI2	63.2	58	6.64	6.53	4.16
4973	Ideal	G	SI2	61.9	58	6.47	6.51	4.02
4973	Premium	H	SI2	62.8	61	6.7	6.62	4.18
4973	Ideal	E	SI1	60.4	57	6.62	6.56	3.98
4974	Premium	E	SI2	62.1	56	6.89	6.83	4.26
4974	Ideal	E	SI2	62.8	54	6.78	6.75	4.25
4975	Very Good	I	VS2	62.4	59	6.48	6.51	4.05
4975	Very Good	E	SI2	58.7	59	6.5	6.58	3.84
4975	Ideal	H	SI1	61.8	56	6.52	6.58	4.05
4977	Very Good	H	VVS1	62.3	59	6.09	6.15	3.81
4977	Good	D	SI1	62.9	57	6.34	6.37	4
4977	Very Good	F	SI2	63.4	57	6.92	6.77	4.35
4977	Premium	H	SI1	60.4	60	6.55	6.47	3.93
4977	Ideal	H	SI1	62.3	55	6.43	6.37	3.99
4978	Very Good	H	VS2	60.7	60	6.55	6.49	3.96
4978	Very Good	H	VS2	59.6	59	6.47	6.54	3.88
4978	Very Good	H	SI2	63.1	57	6.88	6.84	4.33
4979	Premium	F	VS2	62.2	58	6.17	6.21	3.85
4979	Premium	H	SI2	62.6	57	6.75	6.67	4.2
4980	Premium	H	SI1	59.2	58	6.86	6.8	4.04
4980	Premium	H	SI1	58.7	61	6.62	6.57	3.87
4980	Premium	H	I1	62	60	7.32	7.4	4.56
4980	Premium	H	SI1	62.6	59	6.47	6.43	4.04
4980	Premium	H	SI1	62.8	56	6.76	6.68	4.22
4981	Ideal	F	SI2	61.2	57	6.64	6.6	4.05
4984	Premium	H	SI1	61	58	6.57	6.61	4.02
4984	Ideal	F	SI2	61.8	56	6.69	6.73	4.15
4984	Ideal	E	SI2	62.2	55	6.4	6.43	3.99
4984	Fair	F	VS1	67	52	6.12	6.08	4.09
4986	Ideal	J	VS2	61.8	56	6.87	6.81	4.23
4986	Good	E	SI1	63.3	58	6.37	6.39	4.04
4986	Very Good	E	SI1	62.6	57	6.38	6.43	4.01
4986	Premium	J	VS2	62.9	59	6.85	6.8	4.29
4986	Premium	I	VS2	62.8	57	6.68	6.61	4.17
4986	Ideal	I	VS2	62.8	55	6.69	6.66	4.19
4987	Ideal	G	SI2	62.1	58	6.49	6.53	4.04
4987	Ideal	F	SI2	60.3	55	6.55	6.68	3.99
4987	Premium	I	VS1	59.6	58	6.82	6.77	4.05
4988	Ideal	G	SI1	62.2	57	6.43	6.49	4.02
4988	Premium	G	SI2	60.5	60	6.88	6.81	4.14
4989	Ideal	E	SI2	61.7	57	6.55	6.6	4.06
4989	Premium	I	SI2	60	58	6.91	6.93	4.15
4989	Very Good	J	SI1	61.8	58	6.88	6.91	4.26
4989	Premium	F	SI1	58.5	60	6.6	6.57	3.85
4989	Good	F	SI1	63.6	58	6.37	6.31	4.03
4989	Premium	F	SI1	59.5	62	6.53	6.45	3.86
4989	Very Good	F	SI1	63.3	59	6.42	6.38	4.05
4989	Good	F	SI1	63.8	59	6.32	6.29	4.02
4989	Good	F	SI1	60.5	64	6.48	6.45	3.91
4989	Premium	I	VVS1	62	59	6.39	6.32	3.94
4989	Good	F	SI1	57.8	58	6.65	6.6	3.83
4989	Premium	F	SI1	62.5	58	6.42	6.39	4
4989	Very Good	F	SI1	63.5	59	6.38	6.29	4.02
4989	Premium	F	SI1	61.8	59	6.41	6.34	3.94
4989	Ideal	H	SI1	62.6	54	6.38	6.34	3.98
4990	Very Good	J	SI1	61.6	59	6.8	6.83	4.2
4990	Premium	E	SI2	58.7	58	6.68	6.61	3.9
4990	Ideal	G	SI2	61.3	55	6.74	6.7	4.12
4991	Premium	E	SI1	59.9	59	6.49	6.46	3.88
4991	Premium	G	SI2	62.8	57	6.86	6.78	4.28
4992	Good	J	SI2	63.2	57.5	6.74	6.82	4.29
4993	Very Good	D	SI2	62.5	57	6.3	6.34	3.95
4994	Very Good	J	VS1	63.2	57	6.91	6.86	4.35
4995	Very Good	F	SI1	62.3	56	6.5	6.57	4.07
4995	Very Good	H	SI1	62	54	6.43	6.47	4
4995	Very Good	H	SI1	61.8	57	6.39	6.42	3.96
4996	Very Good	F	SI1	61.5	59	6.42	6.49	3.97
4997	Very Good	G	SI1	62.3	58	6.55	6.61	4.1
4997	Very Good	G	SI1	59.4	58	6.72	6.79	4.01
4997	Good	G	SI1	63.4	57	6.52	6.55	4.14
4997	Very Good	G	SI1	59.6	60	6.43	6.49	3.85
4997	Ideal	I	VS1	62.9	43	6.45	6.41	4.04
4998	Good	F	SI2	56.5	62	6.93	6.88	3.9
596	Very Good	G	SI2	61.9	61	4.69	4.74	2.92
596	Ideal	E	SI1	62.2	55	4.45	4.49	2.78
596	Ideal	E	SI1	61.7	56	4.49	4.52	2.78
596	Ideal	G	VS2	61.5	55	4.47	4.5	2.76
596	Premium	H	VS1	61.4	59	4.5	4.53	2.77
596	Very Good	J	VS2	62.9	57	4.7	4.75	2.97
596	Good	E	SI1	63.2	55	4.46	4.49	2.83
596	Very Good	E	SI1	62.9	56	4.45	4.48	2.81
596	Good	G	SI2	63.1	59	4.65	4.7	2.95
596	Ideal	H	VS1	62.5	57	4.43	4.46	2.78
596	Premium	G	VS2	60.2	58	4.51	4.56	2.73
596	Premium	G	VS2	60.3	58	4.49	4.53	2.72
596	Very Good	I	VVS2	61.3	57	4.49	4.52	2.76
596	Ideal	E	SI1	61	57	4.48	4.51	2.74
596	Premium	G	VS2	60.3	59	4.49	4.53	2.72
596	Very Good	G	VS2	61.2	62	4.44	4.48	2.73
596	Ideal	G	VS2	61.5	56	4.47	4.5	2.76
596	Premium	G	VS2	61.2	59	4.43	4.49	2.73
596	Very Good	I	VVS2	63	57	4.24	4.27	2.68
596	Ideal	G	VS2	62.5	57	4.46	4.5	2.8
596	Very Good	E	SI1	59.6	57	4.52	4.61	2.72
4998	Ideal	I	SI1	62.3	57	6.78	6.73	4.21
4999	Premium	H	SI1	61	58	6.54	6.6	4.01
4999	Ideal	I	SI2	61.8	54	6.78	6.82	4.2
5000	Very Good	H	VS2	63.3	53	6.42	6.37	4.05
5000	Ideal	I	VS2	61.6	56	6.63	6.59	4.07
5000	Very Good	I	SI2	63.4	57	6.3	6.39	4.02
5000	Very Good	G	SI1	60.3	60	6.62	6.67	4.01
5000	Premium	F	VS1	62.7	58	6.17	6.14	3.86
5000	Ideal	F	SI2	60	56	7.03	7	4.21
5000	Fair	H	SI2	66	64	7.1	6.97	4.64
5001	Ideal	E	SI2	62.7	56	6.69	6.73	4.21
5001	Ideal	E	SI2	59.9	57	6.8	6.82	4.08
5001	Good	G	VVS2	63.6	58	6.1	6.11	3.88
5001	Very Good	E	VS1	62.3	56	6.1	6.19	3.83
5001	Premium	D	VS2	62.6	59	6.14	6.17	3.85
5002	Ideal	H	SI2	62	56.5	6.58	6.63	4.09
5002	Ideal	J	SI1	62.1	55	6.81	6.84	4.24
5002	Good	G	VS2	64.1	58	6.22	6.32	4.02
5002	Good	G	VS2	63.6	58	6.26	6.35	4.01
5002	Very Good	E	SI1	63.4	59	6.38	6.34	4.03
5002	Very Good	E	SI1	63.1	60	6.37	6.34	4.01
5002	Premium	E	SI1	62.4	60	6.35	6.32	3.95
5002	Premium	I	SI1	61.5	57	6.79	6.73	4.16
5003	Premium	H	SI1	60.7	58	6.76	6.82	4.12
5004	Ideal	E	SI2	62.8	55	6.62	6.6	4.15
5005	Very Good	D	SI1	62.8	58	6.35	6.39	4
5005	Good	D	SI1	60.4	64	6.3	6.39	3.83
5005	Ideal	H	SI1	62.2	56	6.45	6.51	4.03
5005	Ideal	E	SI2	62.6	56	6.69	6.63	4.17
5006	Premium	I	VS2	62.2	61	6.74	6.73	4.19
5006	Ideal	F	VVS1	60.8	56	5.81	5.83	3.54
5006	Ideal	I	SI1	62.2	54	6.64	6.68	4.14
5006	Premium	G	SI1	61.5	59	6.48	6.43	3.97
5006	Premium	G	SI1	60.6	57	6.52	6.49	3.94
5006	Premium	G	SI1	61.3	59	6.48	6.44	3.96
5006	Ideal	D	SI2	61.6	57	6.46	6.42	3.97
5006	Premium	G	SI1	62.6	60	6.36	6.29	3.96
5006	Premium	G	SI1	62.2	58	6.42	6.4	3.99
5008	Premium	F	SI2	60.8	58	6.79	6.74	4.11
5008	Ideal	G	VS2	62.2	54	6.74	6.65	4.17
5009	Very Good	I	VS1	61.1	59.9	6.37	6.41	3.9
5010	Very Good	H	SI1	62	56	6.61	6.65	4.11
5010	Very Good	E	SI1	61.3	60	6.51	6.53	4
5010	Very Good	F	SI1	63.1	59	6.3	6.37	4
5012	Ideal	J	VS1	61.3	55	6.65	6.75	4.11
5013	Very Good	I	VS2	62.1	59	6.37	6.44	3.98
5013	Ideal	D	SI2	61.8	54	6.46	6.52	4.01
5013	Ideal	H	VS1	62.1	56	6.15	6.2	3.83
5013	Ideal	H	VS1	62	54	6.2	6.23	3.86
5013	Good	D	SI1	64.8	58	6.23	6.27	4.05
5014	Very Good	F	SI1	62.9	57	6.53	6.54	4.11
5014	Very Good	F	SI2	59.1	59	6.81	6.87	4.04
5014	Very Good	E	SI2	60.2	58	6.71	6.78	4.06
5014	Ideal	E	SI1	61.7	57	6.24	6.27	3.86
5015	Premium	J	VS2	62.5	58	6.9	6.92	4.32
5015	Good	D	SI2	58	62	6.77	6.81	3.94
5016	Very Good	H	SI2	61.9	57	6.78	6.85	4.22
5016	Very Good	J	VS1	59.1	61	6.94	7	4.12
5016	Ideal	F	SI2	61.2	55	6.64	6.67	4.07
5016	Ideal	G	SI1	62.4	55	6.43	6.48	4.03
5016	Premium	I	VS2	62.4	58	6.69	6.65	4.16
5017	Very Good	F	SI1	61.2	59	6.72	6.75	4.12
5017	Premium	G	SI1	60.9	59	6.57	6.53	3.99
5018	Very Good	E	SI2	62.9	59	6.44	6.53	4.08
5018	Good	H	SI2	63.6	56	6.92	6.78	4.37
5018	Ideal	H	SI1	59.8	57	6.64	6.57	3.95
5018	Good	I	VS1	63.7	56	6.34	6.32	4.03
5018	Ideal	G	SI2	61.5	57	6.74	6.68	4.13
5019	Ideal	H	SI2	62.3	57	6.74	6.78	4.21
5019	Very Good	F	SI1	61.9	58	6.43	6.49	4
5019	Ideal	F	VVS1	61	56	5.77	5.8	3.53
5019	Ideal	F	VVS1	61.4	56	5.75	5.78	3.54
5020	Very Good	I	VS2	61.9	59	6.35	6.38	3.94
5020	Very Good	H	SI1	62.6	58	6.4	6.51	4.04
5020	Ideal	F	SI2	60.4	59	6.48	6.51	3.92
5020	Ideal	I	SI1	62.5	56	6.4	6.36	3.99
5020	Ideal	H	SI1	60.4	58	6.5	6.54	3.94
5020	Ideal	H	SI1	62.1	56	6.51	6.57	4.06
5021	Good	G	SI1	63.7	60	6.28	6.32	4.01
5021	Good	G	SI1	63.2	59	6.32	6.36	4.01
5021	Ideal	D	SI2	62.5	55	6.41	6.48	4.03
5021	Ideal	F	SI2	62.2	56	7.2	7.15	4.46
5022	Ideal	I	VS1	62.5	59	6.33	6.41	3.98
5023	Ideal	G	VS2	61.4	57	6.23	6.28	3.84
5023	Ideal	E	VS1	62.6	57	6.18	6.13	3.85
5024	Very Good	G	SI1	62.6	56	6.41	6.44	4.02
5025	Very Good	G	SI1	63.3	61	6.65	6.59	4.19
5026	Very Good	E	SI1	63.3	56	6.31	6.39	4.02
5026	Very Good	H	SI1	61.9	59	6.4	6.43	3.97
5026	Premium	J	VS2	61.4	59	6.91	6.83	4.22
5027	Premium	D	IF	60	59	5.75	5.81	3.47
5027	Premium	I	VS2	61.9	58	6.63	6.68	4.12
5027	Premium	E	I1	62.2	58	7.05	6.97	4.36
5027	Ideal	F	SI2	60.7	56.9	6.62	6.65	4.02
5027	Premium	H	SI1	60.7	58	7.04	6.99	4.26
5027	Premium	E	SI1	62.7	61	6.37	6.32	3.98
5027	Ideal	H	SI1	62.5	56	6.52	6.43	4.05
5028	Ideal	F	SI2	61.5	57	6.88	6.82	4.21
5028	Premium	D	SI1	62.5	59	6.24	6.14	3.87
5028	Premium	H	VS2	61.3	58	6.46	6.49	3.97
5028	Ideal	H	VS2	61.9	57	6.42	6.48	3.99
5028	Ideal	D	SI1	62.8	56	6.24	6.3	3.94
5028	Fair	F	SI2	65.3	53	6.74	6.68	4.38
5028	Premium	J	SI1	61.1	58	7.48	7.41	4.55
5028	Good	J	VVS2	63.7	56	6.71	6.67	4.26
5029	Very Good	E	SI1	62.6	58	6.42	6.49	4.04
5029	Very Good	J	SI1	62.2	59	6.77	6.8	4.22
5029	Good	D	VVS1	64.3	53	6.02	6.12	3.89
5030	Ideal	J	VS2	61.5	57	6.85	6.9	4.23
5031	Premium	H	SI1	60	60	6.61	6.65	3.98
5031	Ideal	H	SI1	60.9	57	6.61	6.68	4.05
5031	Ideal	I	VS2	62.3	56	6.73	6.63	4.16
5032	Ideal	F	SI1	63	54	6.71	6.66	4.21
5032	Premium	H	VVS1	62.5	59	6.16	6.19	3.86
5033	Very Good	F	SI2	59.2	63	6.78	6.86	4.04
5033	Premium	E	SI2	62.9	59	6.55	6.46	4.09
5033	Premium	E	SI2	61.3	59	6.64	6.58	4.05
5034	Very Good	E	SI2	62.4	55	6.69	6.77	4.2
5034	Fair	E	SI1	64.7	56	6.34	6.27	4.08
5035	Very Good	E	SI2	60.9	59	6.61	6.75	4.07
5035	Ideal	E	SI2	61.6	55	6.6	6.64	4.08
5035	Ideal	E	SI2	61.9	55	6.6	6.64	4.1
5036	Very Good	H	SI1	61.5	59	6.35	6.4	3.92
5037	Ideal	G	SI1	60.9	57	6.54	6.5	3.97
5037	Very Good	G	SI2	60.8	59	6.88	6.97	4.21
5037	Premium	G	SI1	61.9	56	6.54	6.48	4.03
5038	Ideal	I	VS2	61.7	59	6.68	6.73	4.14
5038	Very Good	F	SI1	63.3	58	6.39	6.35	4.03
5038	Very Good	F	SI1	62.1	63	6.48	6.36	3.99
5039	Premium	G	SI1	62.5	62	6.87	6.78	4.27
5040	Very Good	D	SI1	60.6	59	6.23	6.28	3.79
5040	Good	I	SI1	65	59	6.51	6.57	4.25
5040	Ideal	J	VS1	61.8	55	6.81	6.76	4.19
5040	Fair	I	I1	65.1	59	7.12	6.96	4.58
5040	Ideal	H	SI2	62.3	57	6.83	6.75	4.23
5040	Very Good	I	SI1	63.1	59	6.7	6.67	4.22
5040	Fair	F	SI1	61.3	62	6.45	6.37	3.93
5041	Very Good	I	VS1	63.4	57	6.32	6.39	4.03
5041	Fair	H	VS2	64.5	56	6.7	6.66	4.31
5042	Very Good	D	SI2	61.3	60	6.54	6.6	4.03
5042	Ideal	E	SI2	61.7	58	6.58	6.62	4.07
5042	Premium	D	SI2	61.3	58	6.65	6.62	4.07
5043	Premium	G	SI1	61.9	55	6.61	6.54	4.07
5044	Very Good	D	SI2	62.5	60	6.64	6.7	4.17
5044	Premium	G	SI1	59.4	60	6.7	6.63	3.96
5045	Good	F	SI1	63.4	59	6.4	6.44	4.07
5046	Very Good	H	VS2	59.7	59	6.52	6.57	3.91
5046	Very Good	I	SI1	62.5	57	6.84	6.89	4.29
5046	Ideal	F	SI2	61.9	55	6.68	6.72	4.15
5047	Very Good	H	SI1	60.2	62	6.52	6.57	3.94
5047	Very Good	J	SI2	61.1	61	6.95	7	4.26
5047	Very Good	H	SI1	64.4	59	6.24	6.36	4.06
5047	Ideal	H	SI1	61.7	57	6.45	6.48	3.99
5048	Very Good	H	SI1	59.1	58	6.66	6.71	3.95
5049	Ideal	H	SI2	61.4	57	6.6	6.66	4.07
5049	Good	G	SI2	63.6	54	6.71	6.75	4.28
5049	Ideal	I	SI1	62.6	53.9	6.51	6.56	4.09
5049	Very Good	G	SI1	62.8	56	6.35	6.43	4.01
5049	Ideal	G	SI1	60.6	59	6.45	6.49	3.92
5050	Premium	H	VS2	62.6	61	6.33	6.29	3.95
5050	Ideal	I	SI2	60.5	58	6.92	6.83	4.16
5050	Very Good	H	VS2	61	63	6.41	6.38	3.9
5050	Very Good	H	VS2	63.5	61	6.32	6.24	3.99
5050	Premium	H	SI1	60.1	60	6.77	6.73	4.06
5050	Premium	H	SI1	60.9	59	6.79	6.7	4.11
5050	Premium	H	SI1	62	58	6.67	6.63	4.12
5050	Ideal	H	SI1	62	57	6.73	6.66	4.15
